id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
4.0,41161,200.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
4.0,41161,2610.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
2.0,39170,3206.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
2.0,50904,115.0,23,1,0,3.146713,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
4.0,28704,2876.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
2.0,40024,2872.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
2.0,33246,2812.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
4.0,41161,398.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
4.0,54580,2604.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
4.0,54580,1148.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
3.0,43746,1835.0,8080,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
2.0,54092,243.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
2.0,33926,3086.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
3.0,43746,2316.0,8080,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
2.0,33426,2439.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
4.0,55288,1750.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
4.0,32751,2678.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
4.0,32751,76.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
4.0,25542,441.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
2.0,45600,448.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
2.0,54304,1550.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
2.0,38134,3159.0,23,1,0,3.158948,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
4.0,28704,616.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
2.0,42388,2258.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
4.0,50708,231.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
2.0,53560,95.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
4.0,13486,499.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
