0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.8519937562083156,1.0,0.0,0.0,3.371510458882398e-05,0.0,0.0,0.0,1.0,1.0,0.023809523809523808,4.742840800382842e-07,1.185710320602181e-06,0.0,0.0,1.0,2.0
0.7046260820207181,1.0,0.0,1.0,5.202605477128258e-05,0.0057186427754479605,0.01347678997282458,0.3,1.0,1.0,0.7380952380952381,1.8971363201531368e-06,4.463352421123924e-06,0.0011715481171548118,0.002122651277732525,1.0,2.0
0.7039875124166312,1.0,0.0,1.0,2.2751836358406294e-05,0.0057186427754479605,0.01347678997282458,0.3,1.0,1.0,0.7380952380952381,1.6599942801339947e-06,3.955190855151561e-06,0.0011715481171548118,0.002122651277732525,1.0,2.0
0.6931318291471548,0.6820165537998495,0.0,0.0,3.2161224315607316e-11,0.0,0.0,0.0,1.0,1.0,0.023809523809523808,2.371420400191421e-07,6.775487546298177e-07,0.0,0.0,1.0,2.0
0.6555271746842628,0.6820165537998495,0.0,0.0,2.3597762321171608e-06,0.0008387342737323676,0.0006100604514447341,0.4,1.0,1.0,0.5476190476190477,2.608562440210563e-06,5.471206193635778e-06,0.0020083682008368202,0.002036364640426325,1.0,2.0
0.8337945224918405,0.0,0.0,0.6666666666666666,3.75283751926607e-05,0.04491040792985131,0.09988353391381509,0.4,1.0,1.0,0.6428571428571429,2.8457044802297055e-06,1.0442720180732064e-05,0.002510460251046025,0.008935844159430094,0.0,1.0
0.5764154959557258,0.0,0.0,0.6666666666666666,3.10245394442127e-05,0.04491040792985131,0.09810881260052133,0.4,1.0,1.0,0.6428571428571429,2.8457044802297055e-06,9.223132422398393e-06,0.002510460251046025,0.008190327613104524,0.0,1.0
0.635518660422875,1.0,0.0,0.0,0.0010613203809742252,0.007548608463591308,0.005490544063002607,0.0,1.0,1.0,0.023809523809523808,0.0,1.6938718865745443e-07,0.0,0.0,1.0,2.0
0.6245210727969349,0.0034612490594431904,0.0,0.0,3.355444855295942e-05,0.0,0.0,0.0,1.0,1.0,0.023809523809523808,4.742840800382842e-07,1.185710320602181e-06,0.0,0.0,1.0,2.0
0.8454661558109834,1.0,0.0,0.0,0.0010613203809742252,0.007548608463591308,0.005490544063002607,0.0,1.0,1.0,0.023809523809523808,0.0,1.6938718865745443e-07,0.0,0.0,1.0,2.0
