id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
24.0,10914,11751.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,32751,9332.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,28704,14979.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,50044,653.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,10914,1964.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,55288,10084.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
27.0,57793,18695.0,55749,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,0.0,0
22.0,33120,8433.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,50708,13559.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,54580,1354.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
25.0,39684,1626.0,23,1,0,3.521986,0,0,5,99,99,0,56.0,6,360,2,80,1.0,1
24.0,37871,18973.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
20.0,42390,2875.0,22,1,4,7.004473,1726,2155,4,99,99,0,12.0,16,2566,16,2995,1.0,1
29.0,51622,10233.0,53,2,2,0.000486,90,90,4,99,99,0,2.0,2,146,2,146,1.0,0
22.0,46624,3110.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,55288,2501.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,52989,4265.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,47088,13205.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,25542,19835.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,55288,11739.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,13486,15640.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,32751,8723.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,28704,12776.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,52458,13437.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,59718,16522.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,50708,20614.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
25.0,49880,9765.0,23,1,0,0.053459,0,0,5,99,99,0,56.0,2,120,2,80,1.0,1
24.0,29360,11111.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,37022,20651.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
25.0,41190,8317.0,23,1,0,0.153423,0,0,5,99,99,0,56.0,2,120,2,80,1.0,1
24.0,52989,18402.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
20.0,48946,2646.0,22,1,4,10.377602,2146,2429,4,99,99,0,20.0,20,3276,15,3241,1.0,1
24.0,52989,19644.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,37871,3107.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,43020,6501.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,36922,18608.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,10803,16855.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,25542,989.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,60472,7691.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
22.0,52166,6162.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,29360,662.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,52458,18089.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,32751,5861.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,54580,7241.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,24104,5990.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,25542,17721.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,55288,17083.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,10914,19613.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,54580,16703.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
32.0,51996,10074.0,22,1,4,3.126042,589,2241,4,99,99,0,35.0,14,1325,16,3081,0.0,1
23.0,43746,12751.0,8080,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
34.0,3,10231.0,0,0,0,99.0,99,99,12,99,99,0,0.0,1,68,0,0,1.0,0
22.0,59618,13827.0,23,1,0,3.127469,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
24.0,55288,5404.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,55262,13429.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
32.0,39679,14406.0,22,1,4,4.039775,589,1159,4,99,99,0,30.0,16,1401,16,1999,0.0,1
24.0,29360,15992.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,52920,15266.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
22.0,53708,1180.0,23,1,0,3.149701,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
24.0,13486,18852.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,41200,542.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,36922,6483.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,55288,3413.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,25542,8478.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,55288,18066.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
32.0,51946,9121.0,22,1,4,4.131365,589,1048,4,99,99,0,35.0,14,1169,13,1572,0.0,1
32.0,47920,11627.0,22,1,4,4.645796,589,2603,4,99,99,0,35.0,14,1325,16,3443,0.0,1
22.0,42654,5400.0,23,1,0,3.083229,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
27.0,43763,14259.0,22094,2,0,99.0,99,99,0,99,99,0,1.0,1,40,0,0,0.0,0
24.0,52458,5748.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,13486,4359.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,37871,2808.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
23.0,43746,12479.0,8080,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,48362,18386.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,37871,704.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,24104,4637.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,28704,10347.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,41161,20687.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,10914,2606.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,36922,2050.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
25.0,57940,8441.0,23,1,0,3.34484,0,0,5,99,99,0,56.0,6,360,2,80,1.0,1
22.0,44260,9407.0,23,1,0,3.096258,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
22.0,35066,3275.0,23,1,0,3.158458,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
24.0,50708,18073.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,33158,3977.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,36922,1229.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
23.0,43746,15774.0,8080,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,10803,2006.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,54782,16755.0,23,1,0,3.113977,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
22.0,38566,12965.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,28704,8173.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,52989,5857.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,36780,2456.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
22.0,36598,1377.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,52458,15978.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
20.0,58478,16163.0,22,1,4,1.922907,1790,1687,4,99,99,0,12.0,15,2578,14,2423,1.0,1
24.0,41161,13555.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,48962,1914.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,52989,17820.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,52989,15024.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,36006,8562.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,36922,12083.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,55288,13861.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
25.0,55116,20452.0,23,1,0,0.169658,0,0,5,99,99,0,56.0,2,120,2,80,1.0,1
24.0,50708,9602.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,10914,9930.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
32.0,56533,11506.0,22,1,4,8.80458,589,1250,4,99,99,0,35.0,13,1273,15,2038,0.0,1
22.0,45228,2072.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,50708,12116.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,53544,18558.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
32.0,55489,17645.0,22,1,4,1.67955,589,1094,4,99,99,0,35.0,14,1169,16,1746,0.0,1
22.0,51054,525.0,23,1,0,3.143459,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
24.0,37871,14980.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,55952,17067.0,23,1,0,3.146978,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
24.0,29360,52.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,29360,12266.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,51040,8314.0,23,1,0,3.152452,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
22.0,43214,19513.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
24.0,10803,9416.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,25542,7715.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
22.0,58098,8064.0,23,1,0,3.124701,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
24.0,41161,5641.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,41161,16910.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
32.0,34140,16167.0,22,1,4,2.61484,589,1801,4,99,99,0,35.0,15,1377,15,2589,0.0,1
20.0,42526,12071.0,22,1,4,2.241996,2010,2325,4,99,99,0,12.0,15,2798,13,3009,1.0,1
22.0,49844,7696.0,23,1,0,3.126963,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
25.0,35446,10673.0,23,1,0,1.060421,0,0,5,99,99,0,56.0,2,120,2,80,1.0,1
24.0,52989,16945.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,55288,12921.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,52458,4959.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,28704,17428.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
24.0,29360,9504.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
32.0,48977,14447.0,22,1,4,2.589618,589,1348,4,99,99,0,35.0,14,1325,18,2292,0.0,1
24.0,36922,7209.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
