0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.8200706647489213,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.5471358889375274,0.00033573946617424877,0.5,1.0,0.00756616128654663,0.20212765957446807,0.5856910569105691,0.3333333333333333,1.0,1.0,0.5675675675675675,0.2641509433962264,0.3021468926553672,0.32608695652173914,0.3500067594970934,0.0,1.0
0.5644112313176162,0.00033573946617424877,0.5,1.0,0.013593916866574917,0.20212765957446807,0.8452032520325203,0.3333333333333333,1.0,1.0,0.5675675675675675,0.3018867924528302,0.32745762711864407,0.34782608695652173,0.46491821008516965,0.0,1.0
0.16884497529860545,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.6126414858357826,0.000351000351000351,0.5,0.0,4.370596748125884e-05,0.0,0.0,0.4166666666666667,1.0,1.0,1.0,0.018867924528301886,0.01807909604519774,0.043478260869565216,0.010815195349466,0.3333333333333333,1.0
0.45896129072603337,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.8579982490150709,0.00033573946617424877,0.5,1.0,0.003912550722515649,0.20212765957446807,0.5752845528455285,0.3333333333333333,1.0,1.0,0.5675675675675675,0.22641509433962265,0.27864406779661016,0.32608695652173914,0.345680681357307,0.0,1.0
0.16884497529860545,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.9035238571696579,0.000351000351000351,0.5,0.0,0.006400487085145988,0.0,0.0,0.0,1.0,1.0,0.10810810810810811,0.03773584905660377,0.031638418079096044,0.0,0.0,0.3333333333333333,0.0
0.9418266524920268,0.000351000351000351,0.5,0.0,0.0005397943311989025,0.0,0.0,0.4166666666666667,1.0,1.0,1.0,0.018867924528301886,0.01807909604519774,0.043478260869565216,0.010815195349466,0.3333333333333333,1.0
0.5614564442498906,0.000351000351000351,0.5,0.0,0.006353676700127195,0.0,0.0,0.0,1.0,1.0,0.10810810810810811,0.03773584905660377,0.031638418079096044,0.0,0.0,0.3333333333333333,0.0
0.12628978800575325,0.26822531170357256,0.5,0.0,2.034349631412161e-09,0.0,0.0,0.6666666666666666,1.0,1.0,0.08108108108108109,0.018867924528301886,0.00903954802259887,0.0,0.0,0.3333333333333333,0.0
0.8364236132824714,0.00033573946617424877,0.5,1.0,0.0031802682635421586,0.1842827728208648,0.36910569105691055,0.3333333333333333,1.0,1.0,0.7837837837837838,0.2641509433962264,0.25242937853107345,0.3695652173913043,0.24591050425848318,0.0,1.0
0.3767900694140454,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.8397848789944343,0.00033573946617424877,0.5,1.0,0.0015648807326215442,0.20212765957446807,0.520650406504065,0.3333333333333333,1.0,1.0,0.5675675675675675,0.2641509433962264,0.3021468926553672,0.2826086956521739,0.3089090171691226,0.0,1.0
0.5771840410230755,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.8532455756362954,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.8095334875867676,0.00033573946617424877,0.5,1.0,0.009539584180847629,0.20212765957446807,0.3408130081300813,0.3333333333333333,1.0,1.0,0.5675675675675675,0.22641509433962265,0.24610169491525424,0.2826086956521739,0.2125185886170069,0.0,1.0
0.5119754862109936,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.3767900694140454,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.5545306735038459,0.00033573946617424877,0.5,1.0,0.011370840619856649,0.20212765957446807,0.8465040650406505,0.3333333333333333,1.0,1.0,0.5675675675675675,0.2830188679245283,0.31389830508474575,0.34782608695652173,0.46545896985264296,0.0,1.0
0.8283722093677693,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.8110343318116441,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.004519774011299435,0.0,0.0,0.3333333333333333,0.0
0.5502626477393534,0.000351000351000351,0.5,0.0,0.00627187346709848,0.0,0.0,0.0,1.0,1.0,0.10810810810810811,0.03773584905660377,0.031638418079096044,0.0,0.0,0.3333333333333333,0.0
0.17058032643361892,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.7841442061159403,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.004519774011299435,0.0,0.0,0.3333333333333333,0.0
0.5119754862109936,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.7927115252329435,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.8643143017947595,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.8643143017947595,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
0.17058032643361892,0.000351000351000351,0.5,0.0,0.20140060537240528,0.03397391901166781,0.03219512195121951,0.0,1.0,1.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
