id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
9.0,28704,3707.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
7.0,35852,3606.0,23,1,0,3.122472,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
13.0,36660,663.0,50,1,0,3.142457,0,0,0,99,99,0,5.0,3,180,0,0,0.0,2
9.0,36922,1457.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,10803,46.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,123,1111.0,123,2,0,0.001494,48,48,4,99,99,0,2.0,1,76,1,76,1.0,0
7.0,37146,308.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
8.0,43746,1865.0,8080,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,55288,1826.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,13486,2535.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,29360,2957.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,29360,2289.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
7.0,56544,676.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
8.0,43746,2662.0,8080,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
7.0,41348,4051.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
9.0,55288,3962.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,28704,3415.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
7.0,60868,1047.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
9.0,10914,3181.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
6.0,55008,2010.0,6667,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,2
9.0,54580,4270.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
7.0,34216,3035.0,23,1,0,3.095735,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
7.0,58900,709.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
9.0,36922,1641.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
7.0,42678,3565.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
7.0,48252,1537.0,23,1,0,3.132228,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
7.0,50336,1806.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
9.0,52989,1376.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
9.0,50708,1101.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
