id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
37.0,36474,10709.0,23,1,0,0.125181,0,0,5,99,99,0,11.0,2,120,2,80,1.0,5
36.0,25542,6661.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,50708,23963.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
34.0,42240,12068.0,23,1,0,3.103227,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
36.0,24104,21528.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,52458,25632.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
34.0,56710,7846.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
36.0,50708,17011.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,55288,15935.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
35.0,43746,13444.0,8080,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,50708,9392.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
34.0,57666,13525.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
36.0,10803,4305.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,28704,21140.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,10803,23416.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,32751,11725.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,37871,16368.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,55288,12638.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,50708,5538.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,10803,28715.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
35.0,43746,17879.0,8080,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,32751,9061.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,41161,17312.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,37871,290.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,52989,354.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,41161,11543.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,29360,18586.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,13486,1090.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
34.0,39402,21189.0,23,1,0,3.133491,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
34.0,41660,10248.0,23,1,0,3.107511,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
34.0,43908,17263.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
36.0,10914,12667.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,52458,28198.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,36922,28320.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,36922,25834.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
39.0,43763,3477.0,5700,2,0,99.0,99,99,0,99,99,0,1.0,1,40,0,0,0.0,0
34.0,51872,13018.0,23,1,0,3.085247,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
34.0,52198,16230.0,23,1,0,3.13446,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
36.0,55288,22409.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
34.0,57426,7977.0,23,1,0,3.107457,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
34.0,46648,19538.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,60,0,0,1.0,0
36.0,32751,2514.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
34.0,60566,19669.0,23,1,0,3.153723,0,0,0,99,99,0,5.0,3,180,0,0,1.0,0
36.0,29360,2673.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,24104,889.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
36.0,55288,16896.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
37.0,45060,10709.0,23,1,0,0.11692,0,0,5,99,99,0,11.0,2,120,2,80,1.0,5
36.0,37871,26914.0,23,1,0,99.0,99,99,0,99,99,0,5.0,1,40,0,0,1.0,0
