id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
24.0,36922,13790.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,54580,8989.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,52458,7909.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,60286,13111.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
22.0,57010,6274.0,23,1,0,3.12023,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
24.0,55288,14164.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
29.0,18344,10721.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
24.0,41161,1560.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,10803,5728.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,52458,1536.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,50626,7047.0,23,1,0,3.143461,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
24.0,52458,15067.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,24104,19670.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,52989,9356.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,13486,3298.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,25542,3092.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,10803,2773.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,32751,15650.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,47394,1457.0,23,1,0,3.151173,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
24.0,41161,18232.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,55288,4150.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,24104,13619.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,10914,11289.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
21.0,2976,6847.0,62336,1,0,99.0,99,99,12,99,99,0,1.0,0,0,0,0,1.0,10
24.0,36922,18130.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,55288,18352.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,37871,18662.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,40552,19886.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
24.0,55288,10066.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,41161,10135.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,52989,2640.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,59390,14693.0,23,1,0,3.104499,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
24.0,41161,19936.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,38034,13861.0,23,1,0,3.116496,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
22.0,49344,6807.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
24.0,24104,18945.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,28704,16636.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,43454,18914.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
22.0,60610,13310.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
24.0,28704,6955.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,53324,15082.0,23,1,0,3.082735,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
22.0,42822,2886.0,23,1,0,3.113725,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
27.0,52479,15679.0,56017,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,0.0,0
24.0,52458,4988.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,32751,7943.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,36674,3110.0,23,1,0,3.155722,0,0,0,99,99,0,7.0,3,180,0,0,1.0,0
24.0,13486,11816.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,32751,152.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,24104,18177.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,52458,1520.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,41161,19456.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,13486,3895.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
23.0,43746,12475.0,8080,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
23.0,43746,12290.0,8080,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,55288,18322.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,52458,17673.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
29.0,18344,5941.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
24.0,52458,1144.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,44970,4915.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
24.0,32751,10093.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
22.0,41858,3227.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
22.0,50834,6635.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
22.0,56728,17328.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
29.0,18344,6164.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
22.0,56248,8744.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,60,0,0,1.0,0
29.0,18344,15310.0,52869,1,0,5e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
24.0,25542,16804.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
29.0,18344,15341.0,52869,1,0,2e-06,0,0,0,99,99,0,7.0,2,80,0,0,1.0,10
24.0,50708,2766.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,55288,6319.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,24104,16150.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,32751,20310.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,50708,15440.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,37871,18289.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
24.0,41161,9894.0,23,1,0,99.0,99,99,0,99,99,0,7.0,1,40,0,0,1.0,0
