id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
7.0,52458,2212.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,35000,500.0,22,1,4,3.719208,589,1801,4,99,99,0,21.0,15,1377,15,2589,0.0,1
12.0,36105,1809.0,22,1,4,6.682197,589,2599,4,99,99,0,21.0,17,1489,16,3439,0.0,1
7.0,10803,3022.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
8.0,39190,2383.0,23,1,0,0.021488,0,0,5,99,99,0,37.0,2,120,2,80,1.0,1
7.0,29360,599.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,54884,976.0,22,1,4,1.923248,589,1769,4,99,99,0,21.0,13,1273,15,2557,0.0,1
7.0,10803,1590.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,57796,3355.0,23,1,0,3.146212,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
8.0,60246,1683.0,23,1,0,0.265344,0,0,5,99,99,0,37.0,2,120,2,80,1.0,1
5.0,35916,3118.0,23,1,0,3.123202,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
19.0,8081,2061.0,17576,1,0,5e-06,0,0,8,99,99,0,3.0,2,80,0,0,1.0,0
12.0,53504,2909.0,22,1,4,1.563289,537,1135,4,99,99,0,29.0,15,1157,17,1819,0.0,1
7.0,24104,3803.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,53719,2918.0,22,1,4,0.769233,589,1601,4,99,99,0,21.0,15,1377,13,2285,0.0,1
7.0,36922,2926.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,54580,12.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,51784,1812.0,22,1,4,4.689259,589,1048,4,99,99,0,21.0,13,1129,13,1572,0.0,1
7.0,32751,3544.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,24104,368.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,35473,1794.0,22,1,4,5.589427,589,2603,4,99,99,0,21.0,16,1429,16,3443,0.0,1
7.0,52989,2600.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,51880,28.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
5.0,35200,602.0,23,1,0,3.082991,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
7.0,10914,2092.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,50160,272.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
7.0,32751,3765.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,50708,4011.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,55288,3060.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,55288,3436.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,10914,3472.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,37871,1955.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
6.0,43746,2474.0,8080,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,44214,194.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
7.0,55288,988.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
8.0,42228,1729.0,23,1,0,1.602085,0,0,5,99,99,0,37.0,4,240,2,80,1.0,1
5.0,41628,1672.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
7.0,50708,917.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,56980,828.0,23,1,0,3.113976,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
7.0,32751,1084.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,35502,1325.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
5.0,33480,2872.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
8.0,42978,1054.0,23,1,0,0.148932,0,0,5,99,99,0,37.0,2,120,2,80,1.0,1
5.0,40202,375.0,23,1,0,3.114722,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
7.0,54580,3136.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,24104,676.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,57631,1805.0,22,1,4,4.641937,589,1091,4,99,99,0,21.0,14,1325,16,1931,0.0,1
7.0,36922,2861.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,50354,1065.0,22,1,4,0.813248,589,1301,4,99,99,0,21.0,15,1377,15,2089,0.0,1
7.0,36922,3854.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,52989,1960.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,52989,3920.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,40794,437.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
5.0,46196,1740.0,23,1,0,3.128482,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
5.0,46504,3739.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
7.0,25542,908.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,55780,3374.0,23,1,0,3.119725,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
12.0,38421,2692.0,22,1,4,4.941252,589,1434,4,99,99,0,21.0,13,1273,13,2118,0.0,1
7.0,52989,3565.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,10803,112.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,47765,2342.0,22,1,0,8.018256,589,2603,4,99,99,0,6.0,18,1549,18,3523,0.0,1
9.0,43763,2367.0,3108,2,0,99.0,99,99,0,99,99,0,1.0,1,40,0,0,0.0,0
5.0,53378,2131.0,23,1,0,3.113749,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
5.0,42764,3213.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
9.0,43763,1607.0,23084,2,0,99.0,99,99,0,99,99,0,1.0,1,40,0,0,0.0,0
5.0,48588,3504.0,23,1,0,3.145981,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
5.0,38834,3125.0,23,1,0,3.128461,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
12.0,50186,2030.0,22,1,4,5.99544,589,1000,4,99,99,0,21.0,15,1209,18,1724,0.0,1
7.0,50708,1627.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
8.0,44934,1828.0,23,1,0,0.294337,0,0,5,99,99,0,37.0,2,120,2,80,1.0,1
7.0,13486,4123.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,58582,2099.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
12.0,51749,1812.0,22,1,4,4.726811,589,1048,4,99,99,0,21.0,14,1169,13,1572,0.0,1
7.0,10914,3181.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,55852,88.0,23,1,0,3.159709,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
7.0,55288,2314.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,52458,2277.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,24104,626.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,49852,2110.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
5.0,45840,3630.0,23,1,0,3.091751,0,0,0,99,99,0,4.0,3,180,0,0,1.0,0
7.0,37871,2910.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,41161,1134.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,47652,841.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
7.0,25542,1586.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,10914,3441.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,55288,2975.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,24104,3077.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,10803,314.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
12.0,42258,3553.0,22,1,4,3.465967,589,1102,4,99,99,0,21.0,16,1269,18,1846,0.0,1
12.0,42730,488.0,22,1,4,5.165663,589,1801,4,99,99,0,21.0,13,1273,16,2641,0.0,1
7.0,28704,1007.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
7.0,52458,951.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,40,0,0,1.0,0
5.0,58468,333.0,23,1,0,99.0,99,99,0,99,99,0,4.0,1,60,0,0,1.0,0
