id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
4.0,13486,1644.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
2.0,42764,1401.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,60,0,0,1.0,0
4.0,29360,1424.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
2.0,46566,226.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,60,0,0,1.0,0
2.0,44080,790.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,60,0,0,1.0,0
3.0,43746,1116.0,8080,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,50708,779.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,41161,905.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
2.0,52652,1673.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,60,0,0,1.0,0
4.0,24104,716.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
6.0,43763,1187.0,27801,2,0,99.0,99,99,0,99,99,0,1.0,1,40,0,0,0.0,0
4.0,52989,821.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,37871,1442.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,29360,1728.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,54580,1001.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
2.0,58126,698.0,23,1,0,3.123732,0,0,0,99,99,0,3.0,3,180,0,0,1.0,0
4.0,29360,647.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
2.0,60116,26.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,60,0,0,1.0,0
4.0,54580,58.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,13486,639.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,41161,389.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
4.0,36922,1684.0,23,1,0,99.0,99,99,0,99,99,0,3.0,1,40,0,0,1.0,0
